chroma_major_strength,chroma_minor_strength,mfcc_1,mfcc_2,mfcc_3,spectral_centroid,rms,zcr,mood,timestamp
0.250173,0.244147,39.104239,-4.306131,0.7619,32.503333,0.087104,39.466667,Happy,2026-04-20T00:51:35.006719
0.251739,0.249779,39.283044,15.827494,9.873961,24.868,0.067162,25.866667,Happy,2026-04-20T00:51:52.487564
0.251573,0.24277,35.679578,-4.221362,2.143847,36.222667,0.058792,44.266667,Happy,2026-04-20T00:52:07.042504
0.248233,0.247024,30.047666,3.963501,6.114831,34.851333,0.056461,41.866667,Happy,2026-04-20T00:52:25.731874
0.251755,0.243591,22.294667,11.547884,24.462555,39.628,0.074074,47.866667,Happy,2026-04-20T00:52:50.076338
0.255203,0.252369,37.33729,2.442865,1.589085,31.463333,0.068789,31.466667,Happy,2026-04-20T00:53:11.312571
0.249117,0.253278,23.382152,8.485958,9.370181,31.036667,0.036187,35.866667,Happy,2026-04-20T00:53:49.449854
0.250257,0.239028,23.569589,-3.969912,0.266788,28.904,0.045331,33.6,Energetic,2026-04-20T00:55:00.343453
0.260864,0.263644,14.325244,4.326821,5.334264,35.481333,0.020602,42.4,Energetic,2026-04-20T00:55:31.015959
0.25733,0.249611,34.309461,4.404862,8.79107,26.611333,0.07714,25.466667,Energetic,2026-04-20T00:56:10.890589
0.256646,0.251907,16.627927,12.951443,9.298701,14.67,0.024513,8.666667,Energetic,2026-04-20T00:56:29.821393
0.253528,0.248465,33.621465,8.85243,25.147455,32.800667,0.121167,41.2,Energetic,2026-04-20T00:56:44.493379
0.258982,0.250763,18.024639,16.185773,18.189038,36.953333,0.056784,48.933333,Energetic,2026-04-20T00:57:01.345861
0.252831,0.244002,41.912733,20.290918,10.09198,13.928667,0.065102,9.866667,Energetic,2026-04-20T00:57:34.942306
0.256139,0.253873,32.155648,13.649338,14.219508,32.150667,0.061807,40.266667,Energetic,2026-04-20T00:57:47.599914
0.264811,0.252644,40.980721,13.452134,10.067856,23.587333,0.088126,25.466667,Energetic,2026-04-20T00:58:00.493870
0.257352,0.250403,17.351829,6.295889,9.16083,31.365333,0.0352,40.933333,Energetic,2026-04-20T00:58:29.247215
0.265099,0.246218,21.106448,0.206545,7.984045,39.116,0.057165,49.6,Energetic,2026-04-20T00:59:04.384193
0.247371,0.244304,22.978007,4.905509,4.953059,33.153333,0.043027,43.066667,Energetic,2026-04-20T00:59:39.910635
0.259835,0.251053,30.083642,11.947596,13.583013,26.502,0.04903,21.866667,Energetic,2026-04-20T01:00:02.858897
0.248804,0.244479,30.636967,14.352619,24.215465,34.920667,0.090223,30.133333,Energetic,2026-04-20T01:00:16.928196
0.250896,0.237617,31.621865,-2.949067,-1.846665,29.162667,0.06089,40.533333,Energetic,2026-04-20T01:00:34.031705
0.251053,0.243955,30.600031,8.284408,7.515525,32.215333,0.03749,32.533333,Energetic,2026-04-20T01:00:50.794952
0.255319,0.256843,11.636558,-3.133852,2.122647,27.402,0.040385,33.066667,Energetic,2026-04-20T01:01:03.904616
0.263929,0.249358,23.955113,-10.757801,0.962169,33.584667,0.064961,49.333333,Energetic,2026-04-20T01:01:14.235058
0.253333,0.249077,34.184569,1.710064,34.285489,41.362667,0.151349,50.933333,Energetic,2026-04-20T01:01:30.244224
0.25748,0.250183,36.21745,5.416814,6.718865,26.630667,0.072742,28.266667,Energetic,2026-04-20T01:01:41.734186
0.256876,0.262361,31.715891,-0.511741,1.784439,45.564,0.08232,57.6,Energetic,2026-04-20T01:01:54.423084
0.254031,0.253301,17.218469,2.722352,4.677141,28.602667,0.036396,37.2,Energetic,2026-04-20T01:02:15.485348
0.259361,0.254043,37.531675,20.471136,11.204787,16.371333,0.063979,13.333333,Energetic,2026-04-20T01:02:29.108396
0.263103,0.254236,23.589685,3.152111,3.696741,45.532667,0.044824,65.866667,Energetic,2026-04-20T01:02:39.897553
0.252215,0.247464,41.43016,-2.481537,8.330336,30.606,0.108738,34.8,Energetic,2026-04-20T01:03:19.179621
0.238073,0.258957,37.933095,8.725325,6.550051,19.674,0.090119,16.0,Energetic,2026-04-20T01:03:37.534954
0.274879,0.254175,28.164575,-4.164071,2.098319,29.563333,0.063511,28.933333,Energetic,2026-04-20T01:03:55.366657
0.254055,0.250631,29.446337,7.406993,16.03834,37.77,0.066114,25.866667,Energetic,2026-04-20T01:04:10.966009
0.25238,0.245997,25.400005,7.549804,12.139127,38.746667,0.073327,41.866667,Energetic,2026-04-20T01:04:27.394074
0.248888,0.239009,26.413107,8.100226,21.938436,46.528,0.081133,53.466667,Energetic,2026-04-20T01:04:53.766594
0.247063,0.24447,24.537919,8.900563,19.992353,28.152667,0.100079,22.0,Energetic,2026-04-20T01:05:21.675103
0.256205,0.246053,25.568019,7.942053,7.617217,37.492667,0.04795,38.933333,Energetic,2026-04-20T01:05:50.807898
0.256461,0.245815,30.672394,14.322453,7.919887,16.083333,0.04954,19.6,Energetic,2026-04-20T01:06:09.606869
0.25439,0.247152,11.111916,-1.137666,5.886703,44.028667,0.028837,61.866667,Energetic,2026-04-20T01:06:25.030634
0.258989,0.242176,10.303208,-4.999929,17.707155,44.539333,0.055661,74.8,Energetic,2026-04-20T01:06:34.419433
0.256899,0.252905,22.917843,-9.240211,2.684002,37.358,0.052328,60.666667,Energetic,2026-04-20T01:06:43.338433
0.243895,0.235193,49.91253,6.845363,20.558497,32.188,0.202629,28.0,Energetic,2026-04-20T01:06:57.184171
0.259556,0.254203,36.017853,8.823257,23.74919,32.734,0.133625,41.733333,Energetic,2026-04-20T01:07:11.907148
0.237415,0.238663,27.708895,-0.673531,-0.380619,31.744,0.042147,40.8,Energetic,2026-04-20T01:07:26.142567
0.258895,0.253855,29.744967,15.075741,13.704807,16.11,0.079767,15.6,Energetic,2026-04-20T01:07:37.148468
0.254828,0.248423,21.978709,10.917939,15.353811,40.346667,0.043274,54.266667,Energetic,2026-04-20T01:07:52.754634
0.255647,0.251754,15.4466,3.694065,7.499657,34.001333,0.023495,32.666667,Energetic,2026-04-20T01:08:09.874987
0.258326,0.256727,20.266214,1.862792,12.219313,33.704667,0.066669,40.0,Energetic,2026-04-20T01:08:23.830337
0.24715,0.240863,25.627177,11.30003,10.451344,23.924667,0.042591,25.733333,Energetic,2026-04-20T01:08:35.318348
0.255973,0.255715,37.165509,13.812481,15.233045,23.791333,0.090983,23.466667,Energetic,2026-04-20T01:09:17.289809
0.25116,0.242933,13.590907,1.250785,22.150906,47.893333,0.05661,59.2,Energetic,2026-04-20T01:09:37.119870
0.257927,0.249421,32.937457,18.299369,21.613331,26.228,0.085309,23.466667,Energetic,2026-04-20T01:09:50.323272
0.248465,0.249302,20.440907,11.257654,21.848985,39.890667,0.054864,47.6,Energetic,2026-04-20T01:10:01.125709
0.256403,0.250051,31.921586,-11.180295,18.16426,36.382667,0.100204,43.2,Energetic,2026-04-20T01:10:48.763774
0.247329,0.2457,17.62511,-27.05638,0.542533,46.254,0.053986,74.4,Energetic,2026-04-20T01:11:19.305981
0.25399,0.2486,16.060728,9.198603,14.980274,51.395333,0.039739,71.733333,Energetic,2026-04-20T01:11:39.832331
0.245435,0.243053,17.520345,-0.370703,13.187799,38.938,0.058426,49.466667,Energetic,2026-04-20T01:11:54.432735
0.257634,0.250893,24.790339,1.187675,17.227556,39.685333,0.066355,43.2,Energetic,2026-04-20T01:12:19.658470
0.254877,0.248449,25.576132,8.896417,21.838044,31.728,0.088903,29.733333,Energetic,2026-04-20T01:12:54.916396
0.248209,0.245811,24.945043,-11.507488,17.518831,42.313333,0.09226,50.4,Energetic,2026-04-20T01:13:12.618089
0.243879,0.236873,35.016022,10.675459,1.371118,30.493333,0.056858,29.2,Energetic,2026-04-20T01:13:41.246914
0.255648,0.260558,13.063925,7.922663,4.720531,22.852,0.021978,29.2,Energetic,2026-04-20T01:15:26.200834
0.250627,0.245659,42.246321,14.853337,12.385917,23.73,0.067279,26.533333,Energetic,2026-04-20T01:16:06.366364
0.259839,0.252821,17.353452,7.534515,2.310321,7.056667,0.020657,6.666667,Energetic,2026-04-20T01:16:18.677999
0.247986,0.259413,26.065579,-0.788928,3.681793,35.012,0.055507,41.066667,Energetic,2026-04-20T01:16:40.575898
0.253655,0.244487,21.405387,10.665023,19.548259,45.806667,0.082165,56.133333,Energetic,2026-04-20T01:18:29.937144
0.255365,0.249424,43.501919,11.125697,13.574669,20.414,0.100106,18.666667,Energetic,2026-04-20T01:18:59.790372
0.248865,0.242041,28.499572,3.357835,9.305805,35.48,0.06783,47.866667,Energetic,2026-04-20T01:19:54.666332
0.258065,0.249782,27.673847,1.411663,16.555103,44.102667,0.085005,59.6,Energetic,2026-04-20T01:20:12.746481
0.256907,0.254529,30.87525,11.373043,17.191699,19.44,0.130017,18.933333,Energetic,2026-04-20T01:20:48.889192
0.249765,0.250071,30.198539,16.327667,21.985937,16.347333,0.069313,14.533333,Energetic,2026-04-20T01:22:56.428790
0.249477,0.246237,21.844058,6.316871,7.593278,35.103333,0.041393,40.533333,Energetic,2026-04-20T01:23:25.488194
0.243391,0.239686,37.726556,13.030954,18.589696,29.691333,0.107298,30.266667,Energetic,2026-04-20T01:23:47.060226
0.258585,0.242994,22.766248,9.500796,16.530629,35.634,0.056444,44.0,Energetic,2026-04-20T01:24:13.767735
0.248332,0.244193,30.297767,10.870423,7.183362,28.564,0.052103,28.0,Energetic,2026-04-20T01:24:40.537654
0.247395,0.243083,30.47172,13.560223,8.651209,36.440667,0.053641,56.4,Energetic,2026-04-20T01:24:51.103214
0.253991,0.237374,31.534989,-1.004372,6.965323,23.983333,0.062059,26.133333,Energetic,2026-04-20T01:25:27.470386
0.248693,0.244084,40.316348,1.641106,14.398749,37.202667,0.113071,34.666667,Energetic,2026-04-20T01:25:49.417041
0.244356,0.237819,37.756027,8.443133,7.412697,26.868,0.074584,26.666667,Energetic,2026-04-20T01:26:53.195660
0.255732,0.250067,36.477313,8.028339,6.649883,24.980667,0.063743,27.866667,Energetic,2026-04-20T01:27:23.032796
0.254736,0.254914,31.292404,13.958424,10.114731,19.686,0.056055,16.533333,Energetic,2026-04-20T01:27:38.416588
0.2549,0.251433,15.417784,3.543043,19.061041,34.887333,0.046031,44.4,Angry,2026-04-20T01:28:11.030767
0.243494,0.244049,32.590221,8.580371,17.421254,31.030667,0.085661,33.466667,Angry,2026-04-20T01:28:28.870203
0.255024,0.248032,16.306772,2.972007,1.743753,38.533333,0.027743,45.066667,Angry,2026-04-20T01:28:42.714313
0.257049,0.246706,23.672508,5.477995,7.697345,23.141333,0.051101,27.866667,Angry,2026-04-20T01:28:55.047699
0.254603,0.250862,42.61343,12.970371,13.695615,27.843333,0.077511,27.6,Angry,2026-04-20T01:29:08.394133
0.232569,0.247383,21.479681,-1.637203,0.0028,35.036,0.034998,47.6,Angry,2026-04-20T01:29:20.697369
0.233473,0.228439,50.371721,-8.178575,-1.713588,28.564667,0.082704,33.866667,Angry,2026-04-20T01:29:59.200077
0.24236,0.238679,26.008315,0.107989,0.984482,33.576,0.049307,46.933333,Angry,2026-04-20T01:30:11.364557
0.260332,0.247317,29.231717,13.870197,17.078976,27.427333,0.082792,29.2,Angry,2026-04-20T01:30:22.279112
0.250431,0.246535,15.311057,7.366929,19.748587,42.831333,0.050207,58.0,Angry,2026-04-20T01:30:43.535698
0.256971,0.252244,35.213709,23.654472,23.837081,19.438,0.102014,10.133333,Angry,2026-04-20T01:30:57.623987
0.257272,0.237685,10.534953,-5.53617,16.544528,44.712667,0.026748,59.466667,Angry,2026-04-20T01:31:09.008717
0.251837,0.250769,26.056599,12.293062,13.230855,29.753333,0.078104,31.066667,Angry,2026-04-20T01:31:20.196335
0.251926,0.247845,33.91582,9.778633,17.19041,33.659333,0.107192,44.133333,Angry,2026-04-20T01:31:52.907064
0.254052,0.245033,15.638151,0.212103,8.725639,45.604,0.042763,61.466667,Angry,2026-04-20T01:32:53.511586
0.254833,0.247227,20.115836,2.355532,6.738999,39.199333,0.046248,54.4,Angry,2026-04-20T01:33:14.640195
0.261646,0.24551,6.720425,-1.212097,7.771485,54.301333,0.040506,82.266667,Angry,2026-04-20T01:33:38.075711
0.253235,0.248298,29.573453,12.240939,14.775981,31.354667,0.064309,32.0,Angry,2026-04-20T01:33:57.929601
0.256701,0.252999,17.530384,5.530929,14.808671,42.799333,0.04334,50.8,Angry,2026-04-20T01:34:08.215102
0.267121,0.251957,40.301344,1.028397,4.530715,27.417333,0.075039,39.066667,Angry,2026-04-20T01:34:29.671673
0.246531,0.24588,22.910075,4.208126,16.139555,33.455333,0.054277,41.466667,Angry,2026-04-20T01:34:47.350317
0.257905,0.256051,20.043186,1.273534,16.353649,39.888,0.076523,54.933333,Angry,2026-04-20T01:35:04.056213
0.250794,0.245637,31.840913,-5.988466,2.395027,30.627333,0.051606,39.6,Angry,2026-04-20T01:35:27.629996
0.258073,0.239921,18.97255,9.100573,6.962918,25.876,0.038209,29.466667,Angry,2026-04-20T01:35:42.503900
0.249282,0.254349,21.046927,6.826247,4.975581,39.378667,0.031199,47.466667,Angry,2026-04-20T01:36:20.589771
0.244158,0.247312,33.018227,4.470563,5.030385,32.352,0.059891,44.0,Angry,2026-04-20T01:36:36.643322
0.255562,0.253301,38.712247,-7.963439,8.036834,35.084,0.067991,41.6,Angry,2026-04-20T01:36:51.168673
0.253976,0.251875,36.330755,8.876692,12.902767,26.887333,0.063385,34.8,Angry,2026-04-20T01:37:04.059722
0.248582,0.24581,21.678398,9.335973,15.610257,28.534,0.038382,30.0,Angry,2026-04-20T01:37:27.663309
0.239792,0.238287,27.780004,1.890287,6.40817,30.39,0.064482,35.333333,Angry,2026-04-20T01:38:14.685608
0.258783,0.253313,22.505897,4.053608,18.091621,43.616667,0.070774,58.0,Angry,2026-04-20T01:38:33.768435
0.257208,0.256393,45.767757,15.272629,15.20312,24.058,0.138987,16.666667,Angry,2026-04-20T01:39:22.515454
0.254913,0.251103,13.304657,3.828202,7.336617,33.24,0.025627,46.8,Angry,2026-04-20T01:39:50.190276
0.252779,0.242535,8.196233,-1.487048,-3.045099,42.273333,0.014599,62.533333,Angry,2026-04-20T01:40:04.592722
0.244777,0.24347,30.965834,3.672929,-1.883614,22.497333,0.053349,24.666667,Angry,2026-04-20T01:40:16.917663
0.250352,0.239385,23.067655,1.477694,12.262315,42.768667,0.055528,48.666667,Angry,2026-04-20T01:40:29.588597
0.253043,0.257227,33.2096,-12.951915,16.613062,43.228667,0.093759,57.866667,Angry,2026-04-20T01:40:51.396848
0.250835,0.246953,20.098997,-5.803956,2.714469,40.716667,0.047536,65.733333,Angry,2026-04-20T01:41:25.218841
0.231759,0.236821,29.268596,6.676523,3.899487,30.836667,0.05488,39.333333,Angry,2026-04-20T01:41:53.246419
0.251393,0.249596,15.214644,4.704233,1.028423,38.436,0.022924,48.533333,Angry,2026-04-20T01:42:06.330270
0.243164,0.241959,23.289171,-2.855325,16.383253,39.266,0.057305,42.666667,Angry,2026-04-20T01:42:29.200237
0.259855,0.243801,11.776783,5.235709,11.707323,40.27,0.032133,49.333333,Angry,2026-04-20T01:42:44.999180
0.242581,0.247235,17.513729,-2.638258,2.280228,48.113333,0.055079,67.6,Angry,2026-04-20T01:44:08.936640
0.262535,0.255096,24.032811,-2.344113,3.402967,39.411333,0.046498,45.866667,Angry,2026-04-20T01:44:28.048400
0.263331,0.247523,24.846701,3.305597,3.262939,28.917333,0.044136,29.866667,Angry,2026-04-20T01:44:42.684663
0.254823,0.244453,16.32328,-5.1603,0.661986,38.224,0.032314,51.6,Angry,2026-04-20T01:45:46.283852
0.272959,0.275043,39.747888,-7.073121,3.053349,31.802667,0.064506,40.666667,Angry,2026-04-20T01:46:32.115772
0.235572,0.240145,16.807254,7.676369,15.013811,44.301333,0.039285,65.2,Angry,2026-04-20T13:55:51.508979
0.235757,0.238967,17.845269,10.160444,12.931572,29.573333,0.038493,45.866667,Angry,2026-04-20T13:57:16.404373
0.255474,0.251987,30.762781,8.759727,18.012772,23.337333,0.064439,26.8,Angry,2026-04-20T13:58:18.721772
0.250591,0.249385,6.496153,-0.156079,2.155615,50.217333,0.01572,72.133333,Angry,2026-04-20T13:59:21.945072
0.282275,0.26666,19.085169,-0.4865,0.11515,32.966667,0.02529,38.533333,Angry,2026-04-20T13:59:41.869168
0.244476,0.241793,12.577302,2.427882,7.981604,35.95,0.028307,38.0,Angry,2026-04-20T13:59:54.339075
0.271355,0.258888,22.986614,-4.679594,-2.657978,37.555333,0.037103,47.6,Angry,2026-04-20T14:00:14.166820
0.259697,0.256324,11.241578,3.471965,5.15652,36.378667,0.016494,42.533333,Angry,2026-04-20T14:04:35.718499
0.248377,0.246805,30.007847,-6.802745,20.637343,43.318667,0.094456,59.066667,Angry,2026-04-20T14:05:03.481658
0.265663,0.254035,35.818177,-6.568101,7.527293,29.408667,0.060709,37.6,Angry,2026-04-20T14:05:49.698670
0.240321,0.246031,9.73005,-0.731775,5.466955,44.22,0.015986,62.8,Angry,2026-04-20T14:06:48.321474
0.253666,0.246728,34.394185,-1.825541,5.091356,28.685333,0.07484,33.466667,Angry,2026-04-20T14:07:07.735619
0.26109,0.256154,44.700133,0.014936,4.291185,23.777333,0.067538,27.333333,Angry,2026-04-20T14:07:57.844870
0.238429,0.24128,26.442613,2.785417,5.889469,33.816,0.03931,36.4,Angry,2026-04-20T14:08:26.132717
0.255176,0.248064,15.035051,5.885067,6.337668,31.332667,0.021165,26.8,Angry,2026-04-20T14:08:47.213342
0.247609,0.249724,11.461924,0.883603,-0.055156,37.405333,0.014641,45.2,Angry,2026-04-20T14:09:17.044543
0.250602,0.250217,50.231093,-7.724613,11.598881,29.79,0.112855,33.6,Angry,2026-04-20T14:09:42.697199
0.255401,0.250149,33.180093,11.782861,12.217319,30.748,0.069779,27.6,Angry,2026-04-20T14:10:36.761010
0.261305,0.263077,54.722244,-11.207337,9.90304,29.201333,0.160052,35.2,Angry,2026-04-20T14:11:12.288555
0.257176,0.248279,19.138991,-2.959963,-1.667706,34.224,0.027866,46.0,Angry,2026-04-20T14:11:57.811326
0.256773,0.244292,29.113833,11.908755,11.354415,15.806667,0.070537,19.2,Angry,2026-04-20T14:13:08.815599
0.255059,0.250121,19.656274,-5.771759,4.40043,44.796,0.044114,61.866667,Angry,2026-04-20T14:14:04.576603
0.250063,0.244021,38.937264,8.243668,4.501287,24.488,0.069703,26.666667,Angry,2026-04-20T14:15:56.527349
0.248995,0.259058,19.66328,1.988299,6.670377,39.504667,0.034879,54.4,Angry,2026-04-20T14:16:15.409025
0.257225,0.247962,25.620747,7.098212,9.526011,35.94,0.055095,37.333333,Angry,2026-04-20T14:16:58.832149
0.261103,0.252493,16.59831,-6.19727,0.945513,31.949333,0.022295,50.8,Angry,2026-04-20T14:17:35.384021
0.246051,0.249065,44.353011,-13.949381,-5.494538,32.583333,0.10241,34.666667,Angry,2026-04-20T14:18:12.648674
0.252359,0.239922,6.391981,4.462846,9.693959,42.559333,0.017345,65.866667,Angry,2026-04-20T14:19:18.712060
0.237253,0.227591,30.038873,-7.317637,-6.863658,32.907333,0.05791,44.0,Angry,2026-04-20T14:20:23.951389
0.252007,0.250291,26.999476,14.259755,26.453035,34.835333,0.080399,38.8,Angry,2026-04-20T14:20:55.447218
0.263504,0.242971,22.172868,-1.667179,2.880339,37.639333,0.039163,54.0,Angry,2026-04-20T14:21:34.459259
0.253561,0.248967,18.32524,11.401168,17.17853,38.110667,0.035382,47.6,Angry,2026-04-20T14:22:03.666363
0.255901,0.248298,54.296079,11.380237,10.019509,22.850667,0.106359,24.0,Sad,2026-04-20T14:35:58.247125
0.259667,0.257975,32.104259,21.411461,20.6756,21.964667,0.079564,22.666667,Sad,2026-04-20T14:36:17.357233
0.249407,0.246891,32.957877,21.139372,11.583205,14.137333,0.047268,15.333333,Sad,2026-04-20T14:36:30.507671
0.250347,0.244487,26.014297,-7.510038,-8.526025,28.442667,0.037303,36.266667,Sad,2026-04-20T14:36:45.104591
0.256057,0.255165,50.332238,22.604934,9.839851,12.544667,0.091452,13.066667,Sad,2026-04-20T14:37:03.932964
0.251639,0.247474,28.482874,12.395063,11.471285,26.186,0.049481,32.933333,Sad,2026-04-20T14:37:18.671600
0.255936,0.247246,29.417433,11.29864,16.988101,26.663333,0.064479,28.133333,Sad,2026-04-20T14:37:31.122233
0.253147,0.24678,17.807329,8.053514,7.270729,24.266,0.031873,27.733333,Sad,2026-04-20T14:37:40.918844
0.249473,0.248903,38.329441,12.782605,2.951753,14.810667,0.06907,16.533333,Sad,2026-04-20T14:38:20.355096
0.248633,0.245988,26.566081,9.198705,6.115873,17.835333,0.049887,25.2,Sad,2026-04-20T14:38:32.474147
0.254541,0.254289,33.028113,15.097067,7.9493,12.930667,0.060004,18.266667,Sad,2026-04-20T14:38:46.337890
0.249705,0.246739,28.665728,7.806029,-2.181892,19.477333,0.035894,23.6,Sad,2026-04-20T14:39:07.403936
0.246293,0.249445,29.940639,12.885754,7.428003,20.317333,0.050509,24.0,Sad,2026-04-20T14:39:19.793025
0.254,0.252097,49.214894,12.629587,5.994197,18.459333,0.092107,19.333333,Sad,2026-04-20T14:41:43.131874
0.253346,0.242923,17.985005,13.03835,10.441902,35.990667,0.051455,38.4,Sad,2026-04-20T14:41:59.038542
0.256775,0.248925,23.363871,18.611841,12.887478,14.98,0.041157,11.866667,Sad,2026-04-20T14:42:11.185661
0.248277,0.241347,24.776691,-0.644697,5.671629,27.085333,0.061043,39.2,Sad,2026-04-20T14:42:25.161559
0.253716,0.252737,21.074415,11.033834,7.230743,17.763333,0.027483,19.066667,Sad,2026-04-20T14:44:48.522708
0.256331,0.256831,24.824049,19.411809,13.882208,7.858667,0.037774,8.4,Sad,2026-04-20T14:46:22.428695
0.258299,0.252325,21.424917,8.715761,8.465891,31.516667,0.040527,36.533333,Sad,2026-04-20T14:46:43.899416
